time,Max_Power
20200228:0611,60000
20200228:0711,60000
20200228:0811,60000
20200228:0911,60000
20200228:1011,60000
20200228:1111,60000
20200228:1211,60000
20200228:1311,60000
20200228:1411,60000
20200228:1511,60000
20200228:1611,60000
20200228:1711,60000
20200228:1811,60000
20200228:1911,60000
20200228:2011,60000
20200228:2111,60000
20200228:2211,60000
20200228:2311,60000
20200229:0011,60000
20200229:0111,60000
20200229:0211,60000
20200229:0311,60000
20200229:0411,60000
20200229:0511,60000
20200229:0611,60000
20200229:0711,60000
20200229:0811,60000
20200229:0911,60000
20200229:1011,60000
20200229:1111,60000
20200229:1211,60000
20200229:1311,60000
20200229:1411,60000
20200229:1511,60000
20200229:1611,60000
20200229:1711,60000
20200229:1811,60000
20200229:1911,60000
20200229:2011,60000
20200229:2111,60000
20200229:2211,60000
20200229:2311,60000
20200301:0011,60000
20200301:0111,60000
20200301:0211,60000
20200301:0311,60000
20200301:0411,60000
20200301:0511,60000
20200301:0611,60000
20200301:0711,60000
20200301:0811,60000
20200301:0911,60000
20200301:1011,60000
20200301:1111,60000
20200301:1211,60000
20200301:1311,60000
20200301:1411,60000
20200301:1511,60000
20200301:1611,60000
20200301:1711,60000
20200301:1811,60000
20200301:1911,60000
20200301:2011,60000
20200301:2111,60000
20200301:2211,60000
20200301:2311,60000
20200302:0011,60000
20200302:0111,60000
20200302:0211,60000
20200302:0311,60000
20200302:0411,60000
20200302:0511,60000
20200302:0611,60000
20200302:0711,60000
20200302:0811,60000
20200302:0911,60000
20200302:1011,60000
20200302:1111,60000
20200302:1211,60000
20200302:1311,60000
20200302:1411,60000
20200302:1511,60000
20200302:1611,60000
20200302:1711,60000
20200302:1811,60000
20200302:1911,60000
20200302:2011,60000
20200302:2111,60000
20200302:2211,60000
20200302:2311,60000
20200303:0011,60000
20200303:0111,60000
20200303:0211,60000
20200303:0311,60000
20200303:0411,60000
20200303:0511,60000
20200303:0611,60000
20200303:0711,60000
20200303:0811,60000
20200303:0911,60000
20200303:1011,60000
20200303:1111,60000
20200303:1211,60000
20200303:1311,60000
20200303:1411,60000
20200303:1511,60000
20200303:1611,60000
20200303:1711,60000
20200303:1811,60000
20200303:1911,60000
20200303:2011,60000
20200303:2111,60000
20200303:2211,60000
20200303:2311,60000
20200304:0011,60000
20200304:0111,60000
20200304:0211,60000
20200304:0311,60000
20200304:0411,60000
20200304:0511,60000
20200304:0611,60000
20200304:0711,60000
20200304:0811,60000
20200304:0911,60000
20200304:1011,60000
20200304:1111,60000
20200304:1211,60000
20200304:1311,60000
20200304:1411,60000
20200304:1511,60000
20200304:1611,60000
20200304:1711,60000
20200304:1811,60000
20200304:1911,60000
20200304:2011,60000
20200304:2111,60000
20200304:2211,60000
20200304:2311,60000
20200305:0011,60000
20200305:0111,60000
20200305:0211,60000
20200305:0311,60000
20200305:0411,60000
20200305:0511,60000
20200305:0611,60000
20200305:0711,60000
20200305:0811,60000
20200305:0911,60000
20200305:1011,60000
20200305:1111,60000
20200305:1211,60000
20200305:1311,60000
20200305:1411,60000
20200305:1511,60000
20200305:1611,60000
20200305:1711,60000
20200305:1811,60000
20200305:1911,60000
20200305:2011,60000
20200305:2111,60000
20200305:2211,60000
20200305:2311,60000
20200306:0011,60000
20200306:0111,60000
20200306:0211,60000
20200306:0311,60000
20200306:0411,60000
20200306:0511,60000
20200306:0611,60000
20200306:0711,60000
20200306:0811,60000
20200306:0911,60000
20200306:1011,60000
20200306:1111,60000
20200306:1211,60000
20200306:1311,60000
20200306:1411,60000
20200306:1511,60000
20200306:1611,60000
20200306:1711,60000
20200306:1811,60000
20200306:1911,60000
20200306:2011,60000
20200306:2111,60000
20200306:2211,60000
20200306:2311,60000
20200307:0011,60000
20200307:0111,60000
20200307:0211,60000
20200307:0311,60000
20200307:0411,60000
20200307:0511,60000
20200307:0611,60000
20200307:0711,60000
20200307:0811,60000
20200307:0911,60000
20200307:1011,60000
20200307:1111,60000
20200307:1211,60000
20200307:1311,60000
20200307:1411,60000
20200307:1511,60000
20200307:1611,60000
20200307:1711,60000
20200307:1811,60000
20200307:1911,60000
20200307:2011,60000
20200307:2111,60000
20200307:2211,60000
20200307:2311,60000
20200308:0011,60000
20200308:0111,60000
20200308:0211,60000
20200308:0311,60000
20200308:0411,60000
20200308:0511,60000
20200308:0611,60000
20200308:0711,60000
20200308:0811,60000
20200308:0911,60000
20200308:1011,60000
20200308:1111,60000
20200308:1211,60000
20200308:1311,60000
20200308:1411,60000
20200308:1511,60000
20200308:1611,60000
20200308:1711,60000
20200308:1811,60000
20200308:1911,60000
20200308:2011,60000
20200308:2111,60000
20200308:2211,60000
20200308:2311,60000
20200309:0011,60000
20200309:0111,60000
20200309:0211,60000
20200309:0311,60000
20200309:0411,60000
20200309:0511,60000
20200309:0611,60000
20200309:0711,60000
20200309:0811,60000
20200309:0911,60000
20200309:1011,60000
20200309:1111,60000
20200309:1211,60000
20200309:1311,60000
20200309:1411,60000
20200309:1511,60000
20200309:1611,60000
20200309:1711,60000
20200309:1811,60000
20200309:1911,60000
20200309:2011,60000
20200309:2111,60000
20200309:2211,60000
20200309:2311,60000
20200310:0011,60000
20200310:0111,60000
20200310:0211,60000
20200310:0311,60000
20200310:0411,60000
20200310:0511,60000
20200310:0611,60000
20200310:0711,60000
20200310:0811,60000
20200310:0911,60000
20200310:1011,60000
20200310:1111,60000
20200310:1211,60000
20200310:1311,60000
20200310:1411,60000
20200310:1511,60000
20200310:1611,60000
20200310:1711,60000
20200310:1811,60000
20200310:1911,60000
20200310:2011,60000
20200310:2111,60000
20200310:2211,60000
20200310:2311,60000
20200311:0011,60000
20200311:0111,60000
20200311:0211,60000
20200311:0311,60000
20200311:0411,60000
20200311:0511,60000
20200311:0611,60000
20200311:0711,60000
20200311:0811,60000
20200311:0911,60000
20200311:1011,60000
20200311:1111,60000
20200311:1211,60000
20200311:1311,60000
20200311:1411,60000
20200311:1511,60000
20200311:1611,60000
20200311:1711,60000
20200311:1811,60000
20200311:1911,60000
20200311:2011,60000
20200311:2111,60000
20200311:2211,60000
20200311:2311,60000
20200312:0011,60000
20200312:0111,60000
20200312:0211,60000
20200312:0311,60000
20200312:0411,60000
20200312:0511,60000
20200312:0611,60000
20200312:0711,60000
20200312:0811,60000
20200312:0911,60000
20200312:1011,60000
20200312:1111,60000
20200312:1211,60000
20200312:1311,60000
20200312:1411,60000
20200312:1511,60000
20200312:1611,60000
20200312:1711,60000
20200312:1811,60000
20200312:1911,60000
20200312:2011,60000
20200312:2111,60000
20200312:2211,60000
20200312:2311,60000
20200313:0011,60000
20200313:0111,60000
20200313:0211,60000
20200313:0311,60000
20200313:0411,60000
20200313:0511,60000
20200313:0611,60000
20200313:0711,60000
20200313:0811,60000
20200313:0911,60000
20200313:1011,60000
20200313:1111,60000
20200313:1211,60000
20200313:1311,60000
20200313:1411,60000
20200313:1511,60000
20200313:1611,60000
20200313:1711,60000
20200313:1811,60000
20200313:1911,60000
20200313:2011,60000
20200313:2111,60000
20200313:2211,60000
20200313:2311,60000
20200314:0011,60000
20200314:0111,60000
20200314:0211,60000
20200314:0311,60000
20200314:0411,60000
20200314:0511,60000
20200314:0611,60000
20200314:0711,60000
20200314:0811,60000
20200314:0911,60000
20200314:1011,60000
20200314:1111,60000
20200314:1211,60000
20200314:1311,60000
20200314:1411,60000
20200314:1511,60000
20200314:1611,60000
20200314:1711,60000
20200314:1811,60000
20200314:1911,60000
20200314:2011,60000
20200314:2111,60000
20200314:2211,60000
20200314:2311,60000
20200315:0011,60000
20200315:0111,60000
20200315:0211,60000
20200315:0311,60000
20200315:0411,60000
20200315:0511,60000
20200315:0611,60000
20200315:0711,60000
20200315:0811,60000
20200315:0911,60000
20200315:1011,60000
20200315:1111,60000
20200315:1211,60000
20200315:1311,60000
20200315:1411,60000
20200315:1511,60000
20200315:1611,60000
20200315:1711,60000
20200315:1811,60000
20200315:1911,60000
20200315:2011,60000
20200315:2111,60000
20200315:2211,60000
20200315:2311,60000
20200316:0011,60000
20200316:0111,60000
20200316:0211,60000
20200316:0311,60000
20200316:0411,60000
20200316:0511,60000
20200316:0611,60000
20200316:0711,60000
20200316:0811,60000
20200316:0911,60000
20200316:1011,60000
20200316:1111,60000
20200316:1211,60000
20200316:1311,60000
20200316:1411,60000
20200316:1511,60000
20200316:1611,60000
20200316:1711,60000
20200316:1811,60000
20200316:1911,60000
20200316:2011,60000
20200316:2111,60000
20200316:2211,60000
20200316:2311,60000
20200317:0011,60000
20200317:0111,60000
20200317:0211,60000
20200317:0311,60000
20200317:0411,60000
20200317:0511,60000
20200317:0611,60000
20200317:0711,60000
20200317:0811,60000
20200317:0911,60000
20200317:1011,60000
20200317:1111,60000
20200317:1211,60000
20200317:1311,60000
20200317:1411,60000
20200317:1511,60000
20200317:1611,60000
20200317:1711,60000
20200317:1811,60000
20200317:1911,60000
20200317:2011,60000
20200317:2111,60000
20200317:2211,60000
20200317:2311,60000
20200318:0011,60000
20200318:0111,60000
20200318:0211,60000
20200318:0311,60000
20200318:0411,60000
20200318:0511,60000
20200318:0611,60000
20200318:0711,60000
20200318:0811,60000
20200318:0911,60000
20200318:1011,60000
20200318:1111,60000
20200318:1211,60000
20200318:1311,60000
20200318:1411,60000
20200318:1511,60000
20200318:1611,60000
20200318:1711,60000
20200318:1811,60000
20200318:1911,60000
20200318:2011,60000
20200318:2111,60000
20200318:2211,60000
20200318:2311,60000
20200319:0011,60000
20200319:0111,60000
20200319:0211,60000
20200319:0311,60000
20200319:0411,60000
20200319:0511,60000
20200319:0611,60000
20200319:0711,60000
20200319:0811,60000
20200319:0911,60000
20200319:1011,60000
20200319:1111,60000
20200319:1211,60000
20200319:1311,60000
20200319:1411,60000
20200319:1511,60000
20200319:1611,60000
20200319:1711,60000
20200319:1811,60000
20200319:1911,60000
20200319:2011,60000
20200319:2111,60000
20200319:2211,60000
20200319:2311,60000
20200320:0011,60000
20200320:0111,60000
20200320:0211,60000
20200320:0311,60000
20200320:0411,60000
20200320:0511,60000
20200320:0611,60000
20200320:0711,60000
20200320:0811,60000
20200320:0911,60000
20200320:1011,60000
20200320:1111,60000
20200320:1211,60000
20200320:1311,60000
20200320:1411,60000
20200320:1511,60000
20200320:1611,60000
20200320:1711,60000
20200320:1811,60000
20200320:1911,60000
20200320:2011,60000
20200320:2111,60000
20200320:2211,60000
20200320:2311,60000
20200321:0011,60000
20200321:0111,60000
20200321:0211,60000
20200321:0311,60000
20200321:0411,60000
20200321:0511,60000
20200321:0611,60000
20200321:0711,60000
20200321:0811,60000
20200321:0911,60000
20200321:1011,60000
20200321:1111,60000
20200321:1211,60000
20200321:1311,60000
20200321:1411,60000
20200321:1511,60000
20200321:1611,60000
20200321:1711,60000
20200321:1811,60000
20200321:1911,60000
20200321:2011,60000
20200321:2111,60000
20200321:2211,60000
20200321:2311,60000
20200322:0011,60000
20200322:0111,60000
20200322:0211,60000
20200322:0311,60000
20200322:0411,60000
20200322:0511,60000
20200322:0611,60000
20200322:0711,60000
20200322:0811,60000
20200322:0911,60000
20200322:1011,60000
20200322:1111,60000
20200322:1211,60000
20200322:1311,60000
20200322:1411,60000
20200322:1511,60000
20200322:1611,60000
20200322:1711,60000
20200322:1811,60000
20200322:1911,60000
20200322:2011,60000
20200322:2111,60000
20200322:2211,60000
20200322:2311,60000
20200323:0011,60000
20200323:0111,60000
20200323:0211,60000
20200323:0311,60000
20200323:0411,60000
20200323:0511,60000
20200323:0611,60000
20200323:0711,60000
20200323:0811,60000
20200323:0911,60000
20200323:1011,60000
20200323:1111,60000
20200323:1211,60000
20200323:1311,60000
20200323:1411,60000
20200323:1511,60000
20200323:1611,60000
20200323:1711,60000
20200323:1811,60000
20200323:1911,60000
20200323:2011,60000
20200323:2111,60000
20200323:2211,60000
20200323:2311,60000
20200324:0011,60000
20200324:0111,60000
20200324:0211,60000
20200324:0311,60000
20200324:0411,60000
20200324:0511,60000
20200324:0611,60000
20200324:0711,60000
20200324:0811,60000
20200324:0911,60000
20200324:1011,60000
20200324:1111,60000
20200324:1211,60000
20200324:1311,60000
20200324:1411,60000
20200324:1511,60000
20200324:1611,60000
20200324:1711,60000
20200324:1811,60000
20200324:1911,60000
20200324:2011,60000
20200324:2111,60000
20200324:2211,60000
20200324:2311,60000
20200325:0011,60000
20200325:0111,60000
20200325:0211,60000
20200325:0311,60000
20200325:0411,60000
20200325:0511,60000
20200325:0611,60000
20200325:0711,60000
20200325:0811,60000
20200325:0911,60000
20200325:1011,60000
20200325:1111,60000
20200325:1211,60000
20200325:1311,60000
20200325:1411,60000
20200325:1511,60000
20200325:1611,60000
20200325:1711,60000
20200325:1811,60000
20200325:1911,60000
20200325:2011,60000
20200325:2111,60000
20200325:2211,60000
20200325:2311,60000
20200326:0011,60000
20200326:0111,60000
20200326:0211,60000
20200326:0311,60000
20200326:0411,60000
20200326:0511,60000
20200326:0611,60000
20200326:0711,60000
20200326:0811,60000
20200326:0911,60000
20200326:1011,60000
20200326:1111,60000
20200326:1211,60000
20200326:1311,60000
20200326:1411,60000
20200326:1511,60000
20200326:1611,60000
20200326:1711,60000
20200326:1811,60000
20200326:1911,60000
20200326:2011,60000
20200326:2111,60000
20200326:2211,60000
20200326:2311,60000
20200327:0011,60000
20200327:0111,60000
20200327:0211,60000
20200327:0311,60000
20200327:0411,60000
20200327:0511,60000
20200327:0611,60000
20200327:0711,60000
20200327:0811,60000
20200327:0911,60000
20200327:1011,60000
20200327:1111,60000
20200327:1211,60000
20200327:1311,60000
20200327:1411,60000
20200327:1511,60000
20200327:1611,60000
20200327:1711,60000
20200327:1811,60000
20200327:1911,60000
20200327:2011,60000
20200327:2111,60000
20200327:2211,60000
20200327:2311,60000
20200328:0011,60000
20200328:0111,60000
20200328:0211,60000
20200328:0311,60000
20200328:0411,60000
20200328:0511,60000
20200328:0611,60000
20200328:0711,60000
20200328:0811,60000
20200328:0911,60000
20200328:1011,60000
20200328:1111,60000
20200328:1211,60000
20200328:1311,60000
20200328:1411,60000
20200328:1511,60000
20200328:1611,60000
20200328:1711,60000
20200328:1811,60000
20200328:1911,60000
20200328:2011,60000
20200328:2111,60000
20200328:2211,60000
20200328:2311,60000
20200329:0011,60000
20200329:0111,60000
20200329:0211,60000
20200329:0311,60000
20200329:0411,60000
20200329:0511,60000
20200329:0611,60000
20200329:0711,60000
20200329:0811,60000
20200329:0911,60000
20200329:1011,60000
20200329:1111,60000
20200329:1211,60000
20200329:1311,60000
20200329:1411,60000
20200329:1511,60000
20200329:1611,60000
20200329:1711,60000
20200329:1811,60000
20200329:1911,60000
20200329:2011,60000
20200329:2111,60000
20200329:2211,60000
20200329:2311,60000
20200330:0011,60000
20200330:0111,60000
20200330:0211,60000
20200330:0311,60000
20200330:0411,60000
20200330:0511,60000
20200330:0611,60000
